id,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd_pledged,usd_pledged_real,usd_goal_real
677209152,The Howl of the Baskervilles (Sherlock Holmes for kids),Children's Books,Publishing,AUD,2017-08-18,1000,2017-07-19 19:31:28,110,failed,3,AU,0,87.08,791.64
808753800,We will survive!,Theater,Theater,USD,2015-09-21,5000,2015-09-07 19:52:08,5556,successful,79,US,5556,5556,5000
2138532300,Mama's Kitchen Table,Restaurants,Food,USD,2015-03-15,20000,2015-02-13 16:27:04,150,failed,2,US,150,150,20000
761562878,Living Together,Film & Video,Film & Video,CAD,2017-11-23,2000,2017-10-24 15:34:27,2100,successful,14,CA,0,1652.5,1573.81
1319560198,Life - A photography project of every day human bodies,Photography,Photography,GBP,2017-02-17,15000,2017-01-18 23:51:35,225,failed,4,GB,72.46,279.54,18636.32
1353554295,"Get Joy Shannon's Album ""Out of My Dreams and Into My Arms""",Indie Rock,Music,USD,2011-09-08,1500,2011-08-09 06:54:18,1553,successful,25,US,1553,1553,1500
1551895347,A Free Thought Destination,Web,Journalism,USD,2017-06-15,35000,2017-05-16 20:25:13,0,canceled,0,US,0,0,35000
1868967167,Soul Of A Prophet Album,Hip-Hop,Music,USD,2016-06-24,250,2016-05-25 00:50:50,0,failed,0,US,0,0,250
1018665193,Cody Collins EP launch,Country & Folk,Music,USD,2012-05-20,65000,2012-04-20 06:11:51,0,failed,0,US,0,0,65000
276250114,MotionLab: a rucksack to take the weight off your shoulders,Product Design,Design,GBP,2017-12-12,42500,2017-11-21 10:59:06,14002,failed,74,GB,6968.99,18731.02,56853.91
1471824010,Working Title: Temptation,Drama,Film & Video,GBP,2016-04-01,200,2016-03-02 15:43:21,200,successful,9,GB,278.83,286.19,286.19
1157744993,Pizza CoOpertaive - For the Love of Pizza,Food,Food,NZD,2016-04-01,35000,2016-02-21 05:39:12,311,failed,4,NZ,205.76,215.24,24223.13
549972095,TAPEbloxx. Sticks the way it is supposed to stick!!!,Technology,Technology,EUR,2017-09-01,70000,2017-08-04 00:11:45,296,canceled,8,DE,36.61,352.83,83439.62
502925217,Quantum Firewall (NANOCHEEZE MEQUAVIS),Technology,Technology,USD,2017-04-29,5000,2017-03-30 04:18:52,7,failed,3,US,0,7,5000
1881031403,The unXpected Movement - Motiv,World Music,Music,GBP,2015-08-15,5000,2015-06-16 13:27:38,137,failed,4,GB,212.91,214.71,7836.25
406776314,The Empire: 28mm Heroic Scale Medieval Fantasy Human Faction,Tabletop Games,Games,USD,2014-04-20,75000,2014-03-23 16:00:55,16201,canceled,108,US,16201,16201,75000
392982314,Electrify,Pop,Music,USD,2012-01-21,80000,2011-11-26 00:09:12,0,failed,0,US,0,0,80000
1912074389,The Crossover Xperience,Documentary,Film & Video,USD,2015-12-13,35000,2015-10-14 04:29:05,555,failed,8,US,555,555,35000
1176847428,"Going, Wanting",Performances,Dance,USD,2014-09-08,5000,2014-08-07 17:59:24,5491,successful,51,US,5491,5491,5000
1921494408,Doktor X #1,Comics,Comics,USD,2013-10-10,3500,2013-09-10 01:08:43,551,failed,12,US,551,551,3500
1356366599,Personal Robot,Robots,Technology,USD,2015-02-05,50000,2015-01-06 12:39:24,161537,successful,274,US,161537,161537,50000
2039947568,Healthy Pets Scotland,Food,Food,GBP,2015-05-26,30000,2015-04-23 15:41:56,0,failed,0,GB,0,0,45772.18
2114418069,A Japanese Green Bay Packers Fan Club Comes to America.,Documentary,Film & Video,USD,2017-09-16,10000,2017-08-22 14:17:49,1621,failed,25,US,220,1621,10000
1813195765,street level cafe,Restaurants,Food,USD,2015-11-19,17000,2015-10-20 07:33:05,0,failed,0,US,0,0,17000
1489958171,Two By Four (Short Film),Narrative Film,Film & Video,USD,2014-07-09,500,2014-06-25 04:51:13,634,successful,15,US,634,634,500
584609402,New Music ready for studios ! / Nouveau titre prêt !,Electronic Music,Music,GBP,2017-09-03,230,2017-08-04 08:07:12,126,failed,9,GB,75.33,166.49,303.92
1470164217,Nature's Wisper-Sterling Silver Rose Earrings,Crafts,Crafts,USD,2013-02-16,5000,2013-01-17 05:05:39,18,failed,2,US,18,18,5000
439408541,52 Shots. The Russian Roulette of Drinking Games.,Games,Games,USD,2015-11-18,6000,2015-10-19 17:02:03,95,failed,5,US,95,95,6000
324826974,"Clouds, Solo Piano",Classical Music,Music,USD,2014-12-15,500,2014-11-24 08:35:32,687,successful,16,US,687,687,500
554526742,PORKED,Narrative Film,Film & Video,USD,2011-03-02,1200,2011-01-27 04:00:38,275,failed,5,US,275,275,1200
432624940,Randall Drive-In Movie Theatre Goes Digital,Theater,Theater,USD,2014-05-28,20000,2014-04-12 01:55:44,22002,successful,257,US,22002,22002,20000
2097487365,The Divine Manual,Poetry,Publishing,USD,2015-10-24,3500,2015-09-24 09:21:29,0,failed,0,US,0,0,3500
1255753543,RhaNe P - Speak Virgo Album,Hip-Hop,Music,USD,2012-01-20,5000,2011-12-21 05:23:20,0,failed,0,US,0,0,5000
26952021,Keep Mitchell's Chocolates Open,Spaces,Food,USD,2016-05-31,60000,2016-05-04 17:30:51,62893,successful,201,US,62893,62893,60000
292624813,Rings Evolved. Barrel Basics,Jewelry,Fashion,USD,2017-10-23,2250,2017-10-08 22:42:39,2263,successful,20,US,497,2263,2250
2073568482,"""Flower Remembers"" - How children can cope in tough times.",Children's Books,Publishing,USD,2013-12-08,1100,2013-11-20 06:18:55,1365,successful,22,US,1365,1365,1100
168413925,Bipolar is a Super Power: the book,Nonfiction,Publishing,USD,2013-05-27,4500,2013-03-28 00:57:22,85,failed,3,US,85,85,4500
663167301,"AttoDuino - Turbocharged, Wireless, Arduino Compatible",Hardware,Technology,USD,2014-05-13,10000,2014-04-13 20:43:56,19292.5,successful,306,US,19292.5,19292.5,10000
796004444,Moving my Mother; 21 Years of Light-Hoarding,Web,Journalism,USD,2014-07-22,300,2014-07-08 17:20:03,25,failed,1,US,25,25,300
600162779,"So Sick So Cool 7"" record",Indie Rock,Music,USD,2014-08-28,5000,2014-08-03 22:08:00,5326,successful,83,US,5326,5326,5000
515732165,Mug Shots,Photobooks,Photography,GBP,2017-10-06,7600,2017-08-07 10:56:32,68,failed,2,GB,23.47,88.91,9937.24
990486418,DireWolf Timepieces | Watches by Leading Street Artists,Accessories,Fashion,GBP,2016-11-18,10500,2016-10-19 19:47:55,452,failed,4,GB,357.11,557.23,12944.43
1099212994,The Left Behind: A Feature Film Post Production,Narrative Film,Film & Video,USD,2015-02-05,15000,2015-01-06 11:46:41,15256,successful,63,US,15256,15256,15000
1411114360,Spear of Seth - a fantasy novel,Fiction,Publishing,USD,2011-03-11,1000,2011-01-10 16:54:08,0,failed,0,US,0,0,1000
1223112948,Lost Falls Distillery: From the Land To Your Hand,Food,Food,USD,2013-12-12,11500,2013-11-11 06:42:42,15105,successful,284,US,15105,15105,11500
1150366322,2 lesbians. 1 video podcast. Help us make it happen!,Webseries,Film & Video,USD,2014-09-22,1200,2014-08-23 22:06:17,1405,successful,30,US,1405,1405,1200
1365625148,Extra Cheese Please,Comedy,Film & Video,USD,2015-02-19,1823,2015-01-27 18:01:22,1923,successful,29,US,1923,1923,1823
784698424,First Winter,Shorts,Film & Video,USD,2011-02-25,7500,2011-02-10 01:49:31,14464.89,successful,51,US,14464.89,14464.89,7500
1731786090,Fate Tokens: Metal tokens for Fate™ games,Tabletop Games,Games,AUD,2014-08-21,5000,2014-07-23 07:04:03,48715,successful,737,AU,45687.13,45362.7,4655.93
801026513,Weed Chronicles (working title),Shorts,Film & Video,USD,2012-07-25,1000,2012-06-30 02:15:49,35,failed,1,US,35,35,1000
2039891993,Sins of a Father: Memoirs of a psychopaths daughter.,Publishing,Publishing,USD,2013-12-14,11000,2013-11-15 18:21:17,3604,failed,39,US,3604,3604,11000
379515142,303 Documentary,Documentary,Film & Video,USD,2015-09-24,30000,2015-08-25 18:00:35,31329,successful,136,US,31329,31329,30000
600380940,Smash Valley Compendium,Games,Games,EUR,2016-12-30,300,2016-11-07 01:52:51,0,failed,0,DE,0,0,316.23
750469346,Safe 2 Home Pouch,Product Design,Design,USD,2016-12-07,16000,2016-10-08 00:42:22,50,failed,3,US,35,50,16000
1950561367,Classic Surfing,Illustration,Art,USD,2012-08-20,9800,2012-07-21 20:50:01,260,failed,1,US,260,260,9800
950377024,NPC Tea Issues 4 and 5,Comic Books,Comics,GBP,2017-12-10,2500,2017-11-10 19:58:51,3693,successful,296,GB,1872.99,4940.27,3344.35
2062526085,A musician on board The Ocean Mapping Expedition,Music,Music,SEK,2017-08-17,28000,2017-07-26 19:00:59,30250,successful,30,SE,54.84,3723.76,3446.79
1098273415,Celebsip,Journalism,Journalism,USD,2015-09-16,100000,2015-08-17 19:28:35,0,failed,0,US,0,0,100000
2046426509,Meekers EP No1,Indie Rock,Music,GBP,2017-08-08,300,2017-06-24 15:23:51,303,successful,33,GB,154.97,393.27,389.38
849818858,The Museum of Kitchenalia (Canceled),Art,Art,GBP,2014-12-07,10500,2014-11-07 14:14:58,0,canceled,0,GB,0,0,16495.17
388443599,"I Do, I Don’t - A Documentary About Christians & Divorce",Documentary,Film & Video,USD,2011-06-07,5000,2011-04-23 01:58:59,0,failed,0,US,0,0,5000
579754743,Translating novel: King's Hope - The deadly poker tournament,Translations,Publishing,SEK,2017-02-28,160000,2017-01-29 16:15:03,1890,failed,9,SE,72.84,209.36,17723.82
939915006,Plagues of Europe,Video Games,Games,USD,2015-11-27,20000,2015-09-28 18:20:05,13,failed,5,US,13,13,20000
499065045,The Ravens of Unresting Thought - An Illustrated Storybook,Fiction,Publishing,USD,2017-11-09,4500,2017-10-10 14:13:14,1441,failed,32,US,720,1441,4500
970052784,Tabletop role-playing game (RPG) modules,Tabletop Games,Games,GBP,2014-11-30,50000,2014-10-16 22:25:04,5324,failed,49,GB,8463.85,8351.11,78428.91
1870278703,ONUF (one nation under fitness),Web,Technology,USD,2015-05-22,50000,2015-03-23 15:42:02,0,failed,0,US,0,0,50000
1229081395,Correcting History: The John Joseph Montgomery Story,Film & Video,Film & Video,USD,2013-01-08,4500,2012-12-10 20:51:49,5026,successful,49,US,5026,5026,4500
207028500,Name My Menu,Food Trucks,Food,USD,2016-05-22,10000,2016-03-23 19:38:55,5,failed,1,US,5,5,10000
1926036687,The Current's (Formerly A Current Affair) New Record!,Music,Music,USD,2012-04-21,5000,2012-03-20 23:53:51,5914,successful,75,US,5914,5914,5000
1661879887,"Gina Forsyth is finishing her new CD, ""Promised Land""",Country & Folk,Music,USD,2011-10-19,3000,2011-09-17 01:25:00,3416,successful,106,US,3416,3416,3000
1905500066,Overlook: Local multiplayer game up to 16 players,Video Games,Games,USD,2018-01-11,5000,2017-12-12 13:41:00,214,live,20,US,10,214,5000
1057055169,Project Athena,Nonfiction,Publishing,USD,2012-04-12,50000,2012-03-13 05:24:13,2,failed,2,US,2,2,50000
120689560,LAST DRIVER. A Graphic Novel by Shaky Kane & C.S Baker,Graphic Novels,Comics,GBP,2016-10-01,5500,2016-09-01 07:43:48,7710,successful,264,GB,2585.94,9505.96,6781.17
752569351,Remodel of Keys to the Capitals (Canceled),Tabletop Games,Games,USD,2016-05-30,20000,2016-04-15 20:19:15,59,canceled,5,US,59,59,20000
1163771028,Prince Rogers Nelson Memorial Music School,Music,Music,USD,2016-05-22,5000,2016-04-22 01:29:41,33,failed,0,"N,0""",,33,5000
1838802068,"Lari White: ""Old Friends, New Loves"" Double EP",Country & Folk,Music,USD,2016-07-13,25000,2016-06-08 17:46:16,28048.99,successful,177,US,13497.99,28048.99,25000
647699575,Home Safe (Canceled),Video Games,Games,USD,2014-02-04,1500,2014-01-05 09:39:59,289.7,canceled,35,US,289.7,289.7,1500
1903880116,The Center of Somewhere vol. 2: All Over But the Shouting,Webcomics,Comics,USD,2016-03-04,2000,2016-02-03 01:50:36,2057,successful,52,US,2057,2057,2000
1873958473,Can We Talk,Shorts,Film & Video,GBP,2014-03-30,500,2014-02-28 17:13:38,500,successful,25,GB,833.7,828.6,828.6
1030590373,Elemental Fusion,Software,Technology,USD,2017-02-24,6000,2017-01-25 00:32:57,25,failed,1,US,25,25,6000
1574237893,White Magazine 2016,Periodicals,Publishing,AUD,2015-12-23,20000,2015-11-23 21:31:56,20908,successful,81,AU,15131.07,15183.73,14524.33
2090255157,The Final Gift: Do something for your cherished ones Today!!,Crafts,Crafts,AUD,2014-11-30,2000,2014-10-30 02:41:17,197,failed,3,AU,173.69,164.94,1674.48
1452808659,Leon Playing Cards,Playing Cards,Games,CAD,2017-12-06,11000,2017-11-06 14:17:22,11476,successful,157,CA,1041.4,8940.48,8569.65
1710675074,Culture Shock,Hip-Hop,Music,USD,2015-02-21,3000,2015-01-22 20:25:14,301,failed,2,US,301,301,3000
1219308203,We're takin on route 66. (Canceled),Webseries,Film & Video,USD,2014-09-25,3500,2014-08-26 02:15:56,0,canceled,0,US,0,0,3500
1047423446,The Pier,Narrative Film,Film & Video,USD,2013-02-09,20000,2012-12-24 15:16:49,20339.13,successful,151,US,20339.13,20339.13,20000
558598389,Tundra Band: Bluetooth Wireless Headphones for Runners,Wearables,Technology,USD,2015-11-18,17000,2015-11-03 16:13:35,21967,successful,189,US,21967,21967,17000
539477276,Car of the future that even Tesla would tip his hat to.,Technology,Technology,USD,2014-11-09,5000,2014-10-10 23:56:25,0,failed,0,US,0,0,5000
161218533,"Delicious, All Natural Hand-made Pecan Brittle Candy",Food,Food,USD,2012-12-26,19000,2012-11-26 22:50:31,210,failed,6,US,210,210,19000
1183068310,The Truth Project,Fiction,Publishing,USD,2013-02-10,2500,2013-01-11 20:24:58,0,failed,0,US,0,0,2500
770063684,K.I.S.H.,Poetry,Publishing,USD,2015-10-15,4000,2015-09-15 13:51:56,15,failed,1,US,15,15,4000
1528043968,Back in the water,Nature,Photography,AUD,2015-11-10,1200,2015-10-26 04:35:37,10,failed,1,AU,7.22,7.14,856.71
1387910405,Sweat Check,Apps,Technology,USD,2015-09-05,25000,2015-08-06 21:29:40,100,failed,2,US,100,100,25000
40397664,Wizard Spinner,Games,Games,USD,2017-11-27,15000,2017-10-28 14:16:50,74,failed,2,US,47,74,15000
2102501004,DELTAPHONIC RECORDS DEBUT ALBUM!.. Join us,Music,Music,USD,2015-04-13,6000,2015-03-14 01:01:42,8162,undefined,0,"N,0""",,8162,6000
193015596,Anstead Watches: the OCEANIS,Fashion,Fashion,USD,2012-10-06,6000,2012-09-06 00:01:44,52152,successful,182,US,52152,52152,6000
762544798,PASSONI,Apparel,Fashion,USD,2014-12-15,20000,2014-11-15 16:21:44,22820,successful,41,US,22820,22820,20000
1157564419,Kids Hack Guns - Le jeu participatif et indépendant!,Games,Games,EUR,2016-07-10,5000,2016-05-13 13:29:29,957,failed,24,FR,1093.24,1064.95,5564.03
1609515344,Metalhead Motion Pictures presents SHOREHAM,Documentary,Film & Video,USD,2010-10-31,5000,2010-09-09 21:56:46,1525,failed,12,US,1525,1525,5000
1791553056,”Begin YOUR Journey” Book Tour,Publishing,Publishing,USD,2014-09-05,100,2014-08-06 18:54:04,0,failed,0,US,0,0,100
1363721862,FinBot Mobile: The Game That Pays You To Learn About Money,Mobile Games,Games,USD,2014-11-19,80000,2014-09-20 21:37:48,826,failed,21,US,826,826,80000
1726037573,Scented Lighters,Product Design,Design,USD,2015-12-31,10000,2015-12-01 18:13:19,165,failed,13,US,165,165,10000
2127035439,DUO - The First Wearable to Track Oxygen and Heart Rate,Wearables,Technology,USD,2016-04-01,250000,2016-03-01 19:01:00,7181,canceled,60,US,7181,7181,250000
2138839738,dragonland,Public Art,Art,USD,2015-10-11,1400,2015-09-14 04:56:23,1780,successful,21,US,1780,1780,1400
1095180619,Rhythmic Empowerment at Ala. School for the Deaf and Blind,World Music,Music,USD,2014-04-20,3500,2014-03-21 20:39:39,914,failed,16,US,914,914,3500
1557290052,Creative New Voices in Figure Skating at Rockefeller Center,Dance,Dance,USD,2013-03-28,5000,2013-02-26 14:54:09,5249,successful,75,US,5249,5249,5000
1424881539,Lasso bag: carry your essentials in simplicity and style.,Product Design,Design,EUR,2017-11-17,17000,2017-10-18 11:39:03,33733,successful,188,FR,20495.79,39787.93,20051.43
1860848849,Safe 2 Eat (app) Ltd,Apps,Technology,GBP,2015-06-15,5000,2015-06-01 21:48:05,0,failed,0,GB,0,0,7919.16
99420228,Grinder the Movie,Thrillers,Film & Video,USD,2014-07-16,15000,2014-06-16 03:58:46,950,failed,12,US,950,950,15000
749500715,Novelty Art Deco Retro Jewelry from Vtg~Antique Components!,Jewelry,Fashion,USD,2014-12-05,444,2014-10-23 17:48:22,451,successful,10,US,451,451,444
800553495,Day of the Dead Unmasked Vader Vinyl Stickers,Illustration,Art,USD,2015-07-11,250,2015-06-27 01:58:25,1077,successful,66,US,1077,1077,250
85029729,REACTION,Dance,Dance,USD,2013-06-08,700,2013-05-09 22:23:34,831,successful,25,US,831,831,700
469393300,UVU Class of 2015 T-shirt,Printing,Crafts,USD,2015-03-26,800,2015-03-25 16:55:11,0,failed,0,US,0,0,800
923125788,Progress Recorder,Apps,Technology,AUD,2017-04-29,10000,2017-03-20 22:58:00,10894,successful,38,AU,1307.47,8050.55,7389.89
1221708303,When Johnny Comes Marching Home,Plays,Theater,USD,2015-10-29,5000,2015-10-01 17:06:47,1362,failed,20,US,1362,1362,5000
863408771,A Walk Through Brooklyn: A Visual Tour,Photography,Photography,USD,2013-04-29,3000,2013-03-29 23:11:28,54,failed,3,US,54,54,3000
1747501001,Alex Hobbs - Caught Dreaming EP,Music,Music,USD,2014-10-16,3000,2014-09-16 06:40:41,3215,undefined,0,"N,0""",,3215,3000
1573329292,“At the Mountains of Madness” Interactive eBook,Fiction,Publishing,USD,2015-08-27,27500,2015-07-28 21:48:24,1005,failed,63,US,1005,1005,27500
331933893,The Gift of Story;  A Faerie's Tale.,Fiction,Publishing,USD,2013-07-20,3000,2013-06-20 01:08:08,3065.7,successful,53,US,3065.7,3065.7,3000
276806263,Transcend | Luxury Eco Friendly Swimwear Sustainable Bikinis,Fashion,Fashion,USD,2017-06-24,7000,2017-05-25 01:52:31,13831,successful,71,US,4560,13831,7000
163946002,Adventurescapes,Tabletop Games,Games,USD,2017-10-07,50000,2017-09-06 15:51:32,60723.01,successful,452,US,28488,60723.01,50000
170560478,Original Album - A Small Bird Drifting in Tireless Winds,Music,Music,USD,2016-05-21,2000,2016-04-21 00:56:44,190,failed,0,"N,0""",,190,2000
978054161,Daydream Dessert: Organic Plantbased Confections,Food,Food,USD,2016-11-30,8000,2016-10-26 20:01:15,8032,successful,75,US,367,8032,8000
839850015,Cape Loop Project,Art Books,Publishing,USD,2012-03-21,50000,2012-01-31 18:12:58,98,failed,5,US,98,98,50000
1693952384,Painting on Silence,Art Books,Publishing,USD,2015-08-07,2500,2015-07-12 15:25:21,3045,successful,31,US,3045,3045,2500
1181040119,Documentary about Shelter Animals (Canceled),Documentary,Film & Video,USD,2013-12-16,125000,2013-11-13 14:01:14,3440,canceled,20,US,3440,3440,125000
959654205,Zombie PPV,Video Games,Games,USD,2016-04-01,4500,2016-03-02 12:26:39,1,failed,1,US,1,1,4500
371394488,Antiii-Society,Hip-Hop,Music,USD,2015-06-05,5000,2015-05-06 01:12:52,1,failed,1,US,1,1,5000
1554593858,"3D ""Movement"" Baseline Simulator: Testing Low-Income Kids",Software,Technology,USD,2014-12-12,50000,2014-11-12 19:08:40,2,failed,2,US,2,2,50000
798121089,Paper Chase,Comedy,Film & Video,USD,2015-12-04,50000,2015-10-24 03:26:43,52149.6,successful,898,US,52149.6,52149.6,50000
689391531,Harpist/songwriter Timbre's Family Christmas Album,Music,Music,USD,2011-11-11,2000,2011-10-22 00:10:46,3205,successful,88,US,3205,3205,2000
1000102741,Matt Cavenaugh & Jenny Powers make their 1st album! ,Music,Music,USD,2011-01-06,10000,2010-12-07 23:16:50,15827,successful,147,US,15827,15827,10000
570493086,Spoke Note,Product Design,Design,USD,2017-11-22,1000,2017-10-31 17:00:00,5294,successful,110,US,891,5294,1000
1956982626,Samsara & Sky Descender Playing Cards,Playing Cards,Games,USD,2016-10-03,12000,2016-09-15 17:58:28,12077,successful,234,US,4450,12077,12000
338450727,Sunny Brae Hops Supplies Fresh Local Hops For PA Craft Beer,Farms,Food,USD,2015-11-11,25000,2015-10-12 03:21:55,13755,failed,79,US,13755,13755,25000
1128386298,Terry Cloth Pillow Cases,Crafts,Crafts,USD,2014-12-11,500,2014-11-11 22:42:51,25,failed,1,US,25,25,500
1580908466,Pianu: A New Way to Play Piano,Web,Technology,USD,2015-02-04,5000,2015-01-05 21:02:21,59070,successful,967,US,59070,59070,5000
356427214,"Terezin, I Love You: Romance in a Concentration Camp",Documentary,Film & Video,USD,2011-05-26,5000,2011-03-26 15:09:55,5283,successful,71,US,5283,5283,5000
585727090,Chronicles of Zo'th,Young Adult,Publishing,USD,2015-03-22,3700,2015-02-20 23:31:46,414,failed,3,US,414,414,3700
1483926931,Number Zero (a space opera) - We need you!,Performances,Dance,USD,2014-06-22,2400,2014-05-31 20:54:11,605,failed,11,US,605,605,2400
958220533,Retirement Works - a marketplace for experience,Software,Technology,GBP,2017-09-01,40000,2017-08-02 10:31:55,223,failed,7,GB,60.79,288.7,51783.96
1130383987,Micro Dairy Teaching Farm,Farms,Food,USD,2014-11-27,40000,2014-10-28 19:48:31,3384,failed,41,US,3384,3384,40000
